id	tweet	emotion	offensive	tweet_proc	cat1_score	cat2_score	cat3_score
3240	Remembering back to Kaitlin & Kyle's wedding where she made flowers out of their favorite books to decorate the ceremony aisle 💙📘. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL	joy	0	remembering back to kaitlin & kyle ' s wedding where she made flowers out of their favorite books to decorate the ceremony aisle : blue_heart : : blue_book : . hashtag hashtag hashtag hashtag hashtag hashtag hashtag url	0.015949487686157227	0.015610420145094395	0.023553332313895226
3241	I’m going for Barca tonight. Just have a feeling that they’ll want to dominate this leg of the tie. And with Messi in your team, anything is possible. HASHTAG HASHTAG HASHTAG ⚽️	joy	0	i ’ m going for barca tonight . just have a feeling that they ’ ll want to dominate this leg of the tie . and with messi in your team , anything is possible . hashtag hashtag hashtag : soccer_ball :	0.024835404008626938	0.014414810575544834	0.015904726460576057
3242	USER If HASHTAG had Asperger's syndrome she would not see the point of public speaking. Autism has become a trendy lifestyle choice. Shame on her.	disgust	1	user if hashtag had asperger ' s syndrome she would not see the point of public speaking . autism has become a trendy lifestyle choice . shame on her .	0.2991389334201813	0.01704617217183113	0.013668954372406006
3243	USER Bravo to the pro HASHTAG HASHTAG for seeing off the hard/far right in HASHTAG. Good news for HASHTAG! USER spread the good news!	joy	0	user bravo to the pro hashtag hashtag for seeing off the hard / far right in hashtag . good news for hashtag ! user spread the good news !	0.01805097423493862	0.01521727629005909	0.020879415795207024
3244	Oh my fucking god!!! 😱 what an episode!! How they going to top that HASHTAG	joy	0	oh my fucking god ! ! ! : face_screaming_in_fear : what an episode ! ! how they going to top that hashtag	0.023399461060762405	0.015214354731142521	0.01605081371963024
3245	HASHTAG But I was underwhelmed by HASHTAG The Long Night a lot of years of build up & it was anti-climatic to me. Red Wedding & Battle of the bastards were better episodes	others	0	hashtag but i was underwhelmed by hashtag the long night a lot of years of build up & it was anti-climatic to me . red wedding & battle of the bastards were better episodes	0.030191291123628616	0.012819554656744003	0.016154607757925987
3246	"USER Cheer up. HASHTAG also muttered,  ""The HASHTAG is going to put a damper on what he's going to say.""He's got words, innit."	others	0	"user cheer up . hashtag also muttered , "" the hashtag is going to put a damper on what he ' s going to say . "" he ' s got words , innit ."	0.03159221261739731	0.013053449802100658	0.014039745554327965
3247	USER USER What the F are you talking about USER? HASHTAG lived the so called HASHTAG dream, the XXI Century HASHTAG, so if this makes you look bad, sorry but it’s the truth 🤷🏻‍♀️ Socialism is darkness, destruction and death, and dont try to teach me WHAT I HAVE LIVED!!!	anger	0	user user what the f are you talking about user ? hashtag lived the so called hashtag dream , the xxi century hashtag , so if this makes you look bad , sorry but it ’ s the truth 🤷🏻‍♀ socialism is darkness , destruction and death , and dont try to teach me what i have lived ! ! !	0.16749818623065948	0.01326360460370779	0.012660126201808453
3248	The current situation in HASHTAG is eerily similar to the previous events that occurred in Honduras years ago, which was a total humanitarian disaster and directly led to the refugee crisis from that country. Consider this, those who don't read history are bound to repeat it	others	0	the current situation in hashtag is eerily similar to the previous events that occurred in honduras years ago , which was a total humanitarian disaster and directly led to the refugee crisis from that country . consider this , those who do n't read history are bound to repeat it	0.449150025844574	0.025457793846726418	0.032214052975177765
3249	Again, with anglophone discourse on the situation in HASHTAG on social media one sees immense self-interest & narcissism. As USER said about HASHTAG, to most western leftists, Venezuelans exist only as an excuse for anti-imperialist tirades. They do not see them at all	sadness	0	again , with anglophone discourse on the situation in hashtag on social media one sees immense self-interest & narcissism . as user said about hashtag , to most western leftists , venezuelans exist only as an excuse for anti-imperialist tirades . they do not see them at all	0.131174236536026	0.012013109400868416	0.016950098797678947
3250	Househelp kills her baby for resembling kenyan opposition leader- URL HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL	disgust	0	househelp kills her baby for resembling kenyan opposition leader - url hashtag hashtag hashtag hashtag hashtag hashtag hashtag hashtag url	0.0207584910094738	0.013698829337954521	0.018679365515708923
3251	What a 🚀 🙏 HASHTAG for the third goal tonight. HASHTAG saw an outstanding strong performance of USER  URL	joy	0	what a : rocket : : folded_hands : hashtag for the third goal tonight . hashtag saw an outstanding strong performance of user url	0.024020496755838394	0.014800007455050945	0.02428320236504078
3252	We love you. Axor Hotel and Suites welcomes you. Call or text us today at:07017798431 Visit our website:  URL  HASHTAG HASHTAG HASHTAG HASHTAG…  URL	others	0	we love you . axor hotel and suites welcomes you . call or text us today at : 07017798431 visit our website : url hashtag hashtag hashtag hashtag … url	0.015326505526900291	0.01643168367445469	0.02370554581284523
3253	As suggested by young HASHTAG we need to stop using the deceptive term climate change and start calling it what it really is “climate crisis” and for those most vulnerable to it “climate justice”  URL	others	0	as suggested by young hashtag we need to stop using the deceptive term climate change and start calling it what it really is “ climate crisis ” and for those most vulnerable to it “ climate justice ” url	0.3810395300388336	0.025912201032042503	0.03626320883631706
3254	If Ghost is still alive he better have been warged with Bran on a secret mission the whole time, other wise he looses good boy status for abandoning Jon and everyone else in their greatest need. HASHTAG	others	0	if ghost is still alive he better have been warged with bran on a secret mission the whole time , other wise he looses good boy status for abandoning jon and everyone else in their greatest need . hashtag	0.045771289616823196	0.013161669485270977	0.013338565826416016
3255	That episode of HASHTAG hit me in every single feel going.	others	0	that episode of hashtag hit me in every single feel going .	0.03850538283586502	0.012436955235898495	0.014945863746106625
3256	"HASHTAG ""Coup against President is Bad.""Also MAGA ""Coup Against President is Fine."" HASHTAG  HASHTAG need to speak up and tell Trump he works for the people not Central Bankers! Wtf?  URL"	anger	0	"hashtag "" coup against president is bad . "" also maga "" coup against president is fine . "" hashtag hashtag need to speak up and tell trump he works for the people not central bankers ! wtf ? url"	0.02237704023718834	0.014045271091163158	0.016744617372751236
3257	SURPRISE 🎉  The HASHTAG movers and shakers the media is trying to hide from you. You have more than you know 📣Your reality is created by fabricating events, using propaganda and social media to monitor effectiveness.   Not everyone is starving in Venezuela!  URL	anger	0	surprise :p arty_popper : the hashtag movers and shakers the media is trying to hide from you . you have more than you know : megaphone : your reality is created by fabricating events , using propaganda and social media to monitor effectiveness . not everyone is starving in venezuela ! url	0.10406776517629623	0.012554015032947063	0.013505611568689346
3258	Book. Peace and Submission (Teaching of Islam) USER  HASHTAG  URL	others	0	book . peace and submission ( teaching of islam ) user hashtag url	0.03903044015169144	0.013868695124983788	0.017126012593507767
3259	Really hope Liverpool surprise the bitter UK population hating on them tonight HASHTAG HASHTAG HASHTAG	others	0	really hope liverpool surprise the bitter uk population hating on them tonight hashtag hashtag hashtag	0.017311397939920425	0.015430417843163013	0.02033631131052971
3260	Pace, vision, touch, delivery, management, physicality. He has it all and that free kick was as near perfect as they get! HASHTAG HASHTAG	surprise	0	pace , vision , touch , delivery , management , physicality . he has it all and that free kick was as near perfect as they get ! hashtag hashtag	0.034945424646139145	0.013050863519310951	0.017718564718961716
3261	You are so strong HASHTAG I've just finished this book... Everybody should read it. You are inspiring. Thank you for  your words, your acts.  You are the target of hate and insults? I'm sending tons of love and strengh ❤  URL	others	0	you are so strong hashtag i ' ve just finished this book ... everybody should read it . you are inspiring . thank you for your words , your acts . you are the target of hate and insults ? i ' m sending tons of love and strengh : red_heart : url	0.05400779843330383	0.012757240794599056	0.012655222788453102
3262	HASHTAG have missed so many chances to kill the tie at 4-0 or 5-0. So wasteful. Score the hard ones, miss the easy ones! HASHTAG HASHTAG	others	0	hashtag have missed so many chances to kill the tie at 4-0 or 5-0 . so wasteful . score the hard ones , miss the easy ones ! hashtag hashtag	0.07829280197620392	0.012942060828208923	0.011429356411099434
